Tweets,Classification,word_count,char_count,avg_word,stopwords,hastags
mike pompeo went cnn talk north korea didnt go well via motherjones,False,18,105,4.888888888888889,5,0
nobody lets make america great,False,7,52,5.5,0,0
stephenking,False,9,60,5.777777777777778,2,0
wins oscar biggest oscars2019 academyawards academyawards2019,False,12,105,7.833333333333333,2,0
realdonaldtrump señor hoy dirijo usted para solicitarle una intervencion militar se lo ruego cuantos muertos tenemos tener para usted tome la decisión intervenir venezuela por favor ya aguantamos mas cristofer yee venezolano,False,42,258,5.425,3,0
esto se el eeuu inicia la ruta para destituir se comienza,False,21,126,5.0476190476190474,2,0
realdonaldtrump señor hoy dirijo usted para solicitarle una intervencion militar se lo ruego cuantos muertos tenemos tener para usted tome la decisión intervenir venezuela por favor ya aguantamos mas cristofer yee venezolano,False,42,258,5.425,3,0
realdonaldtrump señor hoy dirijo usted para solicitarle una intervencion militar se lo ruego cuantos muertos tenemos tener para usted tome la decisión intervenir venezuela por favor ya aguantamos mas cristofer yee venezolano,False,42,258,5.425,3,0
secretary state mike pompeo insisted never said north korea ceased nuclear threat cnns jake tapper set record straight showed pompeo wrong via huffpostpol,False,34,213,5.294117647058823,8,0
realdonaldtrump señor hoy dirijo usted para solicitarle una intervencion militar se lo ruego cuantos muertos tenemos tener para usted tome la decisión intervenir venezuela por favor ya aguantamos mas cristofer yee venezolano,False,42,258,5.425,3,0
por jair bolsonaro não ajuda humanitária p q foram por e seus pais mesmo,False,24,142,4.958333333333333,1,0
j said united states war north korea barack obamas presidency north korea foreign policy,False,28,175,5.285714285714286,9,0
stars extends china tariff deadline tweeted sunday delay increased tariffs chinese imports supposed take effect saturday due substantial progress weekend talks,False,39,284,6.3076923076923075,10,0
gopchairwoman realdonaldtrump thanks america laughing stock,False,11,80,6.363636363636363,3,0
kim jongun camino vietnam para su con vía,False,16,103,5.866666666666666,1,0
donaldjtrumpjr winner j realdonaldtrump nazis fine people speech,False,18,142,6.526315789473684,6,0
showing favorite never make sure watching anything way shape form,False,39,209,4.5,21,0
2020 mine shall vote thanks help us created make reality anyway americans dumb world knows,True,34,180,4.323529411764706,15,0
realdonaldtrump señor hoy dirijo usted para solicitarle una intervencion militar se lo ruego cuantos muertos tenemos tener para usted tome la decisión intervenir venezuela por favor ya aguantamos mas cristofer yee,False,42,258,5.425,3,0
put behind yall trip pick choose guilty,False,20,115,4.8,8,0
uspräsident ronald reagan war und wurde wie heute war er der der usa im zu obama der tag,False,38,236,5.2368421052631575,3,0
realdonaldtrump see failed years sentence think awesome bit podcast everyone check,False,37,218,4.891891891891892,19,0
makes feel significant dont know significant bible belt country need understand democrats enemies services gave tax cuts billionaire friends,True,50,286,4.74,27,0
good upon white house keep engaged china always gossiping pakistan low class marry time amp amp better 24 x 7 job china amp china old forget even asia amp perform goods doctor amp high quality needed amp silence,False,56,292,4.232142857142857,11,0
,False,1,18,18.0,0,0
fotos los para la nueva cumbre entre kim jongun,False,15,113,6.6,1,0
tcox8aunaqzol tcox8aunaqzol,False,2,37,18.0,0,0
nominates man whose firm tripled price insulin regulate drug companies,True,14,101,6.285714285714286,2,0
otherwise totally normal would go worst time denial climate change alone,False,28,166,4.964285714285714,12,0
genghistwelve madman1959 georgepapa19 confused son least one charge conspiracy plenty evidence,False,19,158,6.571428571428571,8,0
spent sunday morning praising brutal dictator oil,False,14,92,6.076923076923077,3,0
manaoficial es saber ser un con las se con muy lamentable,False,31,200,5.666666666666667,3,0
says hell host july fourth celebration lincoln memorial though event hes calling salute america months away hes boasting itll one citys biggest independence day gatherings ever,False,42,255,5.095238095238095,11,0
jr twitter,False,6,45,6.666666666666667,1,0
venezuela ya fue desde las cuba rusia china iran se el pelo por esas,False,24,145,4.84,1,0
ambas lo pero roma viene del otro lado del muro fuck,True,15,85,4.733333333333333,0,0
en la primera comerciales le ganó el razzie award como peor actor por ser mismo en su ese premio funciona,False,29,177,4.67741935483871,1,0
anita830 qué les pasa pdte pdte jguaido mientras mr mr hasta los,False,23,170,6.434782608695652,1,0
would thank 28 year old liberal socialist idiots think aoc makes one fucking bit sense us 2020 election keep,True,34,185,4.606060606060606,8,0
nominates man whose firm tripled price insulin regulate drug companies,True,14,101,6.285714285714286,2,0
bill maher owned production co called boy love made movie called pizza man end character kills j truth stranger,False,39,223,4.575,13,0
manhattan da cyrus vances role harvey weinstein scandals explained vox,False,16,107,6.133333333333334,3,0
blind ignorant americans took 2 trillion tax dollars gave top 1 thought stupid handle spending work,True,42,214,4.119047619047619,23,0
update trumps time via youtube,False,14,90,6.416666666666667,1,0
thomaskaine5 white woman turns stomach,False,13,79,5.153846153846154,5,0
trumps friendship hell jeffrey epstein,False,9,74,7.333333333333333,2,0
,False,3,22,6.666666666666667,0,0
backyard texasmexico border wants seize land build wall via usatoday,False,20,119,5.0,8,0
thousands burger king sandwich stolen social media,False,14,88,5.357142857142857,3,0
announced delaying plans increase tariffs chinese goods significant progress talks end uschina trade war us,False,30,195,5.533333333333333,10,0
seanhannity realdonaldtrump drawtheline iwillnotjoin thisisnotright using hashtags jon stewart ready negotiate tcofjcfvqzlrs via youtube,False,24,199,6.333333333333333,11,0
kkkeeping amerikkka white preservation white supremacy,False,14,103,6.428571428571429,6,0
twitter thank god opportunity,False,10,57,4.8,4,0
fras99 cancelled needed,False,10,65,5.6,4,0
kkkeeping amerikkka white preservation white supremacy,False,14,103,6.428571428571429,6,0
everything else wants make july4th maga,False,13,91,6.0,3,0
greatest times j maga trump2020,False,10,92,7.181818181818182,2,0
4yrstoday would count star struck struck,False,17,99,4.882352941176471,7,0
says us delay raising tariffs chinese imports financial times,False,17,105,5.5,2,0
,False,1,18,18.0,0,0
speakerpelosi realdonaldtrump maybe declare emergency fast track change labeling opioids never submitted longterm use changed labeling anyway 247 use subject fda hearing dont think,False,50,303,5.08,21,0
opinion trumps july 4th celebration sounds salute,False,11,84,6.083333333333333,2,0
breaking news overpaid liberal hollywood actor great big walls around house uses award show 2 suggest walls bad maga,True,33,216,5.352941176470588,8,0
thread montanabound 2242019 thread 1 speaking dead trumps poll numbers collapse asction looms 2016 article takes poll lead hillary clinton theguardia,True,32,248,6.78125,4,0
anncoulter stop bragging ever heard team members contribute trumps reelection ann coulter good try know want attend effective team player,False,46,273,4.956521739130435,18,0
big media lie andrew mccabe used target say fired james comey russia investigation andrew mccabe thinks daily thats total bs,False,39,256,5.219512195121951,12,0
alyssamilano 100 senator john cornyn reelection makes sense john cornyn someone would quote famous fascist,False,25,164,5.6,7,0
dont understand looking venezuela war venezuela oil theyre back door unlike past america bring right wing fascists power one sure different,True,51,298,4.730769230769231,23,0
despite trumps twitter attacks former fbi deputy director andrew mccabe investigations abc news via abc,False,24,158,6.428571428571429,2,0
brutally expensive 2020 race looming major real estate sales new deutsche bank cash new big franchise fees overseas hotels may beginning worry finances days,False,39,233,5.0,13,0
bornabrit1 next thanks helping get elected radical common sense views,True,21,127,5.095238095238095,8,0
hell embarrassing trade chief dumbs contract term doesnt get,False,17,117,5.823529411764706,4,0
edkrassen r kelly going jail,False,14,67,3.857142857142857,7,0
trade chief dumbs contract term doesnt get complete,False,16,113,5.647058823529412,5,0
despite trumps twitter attacks former fbi deputy director andrew mccabe double via,False,16,122,6.6875,0,0
realdonaldtrump katiepavlich katie american conservative commentator author remember j told us media enemy people must fake news media,False,38,230,5.361111111111111,12,0
lo nos va en los oscars son estos 1 sí el sin funciona este será el nuevo 2 el 50 los por una van criticar 3 países como méxico tienen con,False,49,272,4.25,2,0
oh use uses,False,14,73,4.285714285714286,4,0
realdonaldtrump drawtheline iwillnotjoin thisisnotright using hashtags jon stewart ready negotiate tcofjcfvqzlrs via youtube,False,23,187,6.153846153846154,11,0
charliekirk11 well known paying done work considered people well,False,24,160,5.708333333333333,10,0
donaldjtrumpjr,False,7,46,5.714285714285714,2,0
asked red carpet whats scarier kkk said already lmao,True,23,128,4.608695652173913,7,0
jr previews tonights,False,7,54,8.0,0,0
realdonaldtrump drawtheline iwillnotjoin thisisnotright using hashtags jon stewart ready negotiate tcofjcfvqzlrs via youtube,False,23,187,6.153846153846154,11,0
mas ajuda humanitária foi pra golpe na venezuela pelo ditador quer petróleo venezuelano qualquer custo,False,27,171,5.37037037037037,4,0
former white house staffers speak trumps real dump comment,False,13,96,6.461538461538462,2,0
realdonaldtrump drawtheline iwillnotjoin thisisnotright using hashtags jon stewart ready negotiate tcofjcfvqzlrs via youtube,False,23,187,6.153846153846154,11,0
donaldjtrumpjr,False,3,27,8.333333333333334,0,0
realdonaldtrump drawtheline iwillnotjoin thisisnotright using hashtags jon stewart ready negotiate tcofjcfvqzlrs via youtube,False,23,187,6.153846153846154,11,0
us delay china tariffs,False,8,57,6.25,1,0
kylegriffin1 wow mean tell overpaid hollywood liberal actor wall around house using awards show politics try say walls bad immoral breaking news,True,46,246,4.23404255319149,22,0
many know probably dont know exact iran amp n korea w us military photo dinner amp declared moment calm,False,41,267,5.536585365853658,10,0
interview sanders supporting,False,10,63,5.4,4,0
heard msnbc saying evil sowing division country good thing nobody msnbc ever heard jussiesmollett far worse far sowing division,False,39,217,4.425,18,0
us budget deficit exploded via,False,12,91,6.666666666666667,3,0
john mod john,False,10,45,3.6,3,0
